Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	0.08	-0.79	-4.72	0.06	-0.11	-0.55
0.13	-0.59	1.2	-1.97	0.11	0.21	-0.18
0.22	0.59	-1.14	0.97	-0.24	0.02	-0.56
0.16	-0.77	0.68	0.63	-0.34	-0.88	-1.07
0.15	-0.27	2.09	1.68	0.54	-0.12	-0.25
0.34	0.14	-1.6	2.27	0.25	0.19	0.41
0.27	-0.81	1.93	1.79	-0.68	0.19	0.36
0.1	4.58	1.9	0.88	0.1	0.21	0.14
0.27	1.06	0.67	-2.9	0.64	0.35	-0.16
0.57	1.18	1.12	1.49	0.02	-0.88	-0.19
0.15	-1.6	-1.35	-4.62	-0.3	-0.22	-0.37
0.11	0.01	0.89	0.96	-0.42	0.73	0.11
0.29	0.35	-0.11	-0.03	1.05	0.03	-0.76
0.35	0.01	0.51	0.06	-1.93	0.7	-0.45
0.15	0.17	-0.22	0.39	-0.28	1.57	0.53
0.14	-3.51	-1.5	-1.92	-0.12	-0.06	0.03
0.47	-2.81	-7.75	2.23	-0.76	-1.94	0.39
1.05	0.25	-0.43	7.53	0.15	0.09	0.87
0.25	1.25	0.52	-2.93	0.54	0.36	-0.03
0.33	0.89	0.4	-3.1	0.66	0.37	-0.18
0.59	-1.66	-2.82	0.55	-0.13	-0.44	-0.13
0.39	-0.35	-0.25	0.15	-0.6	-1.81	-0.98
0.39	1.23	0.1	-4.13	0.45	0.03	-0.35
1.71	-0.93	0.22	-0.25	-1.13	-0.97	-0.32
0.1	0.08	-0.86	0.46	-0.48	0.24	0.11
0.18	0.32	-0.31	-0.19	2.27	-0.24	0.68
0.1	0.51	0.23	0.5	-0.38	-0.2	0.73
0.52	-4.04	-3.36	-2.79	-0.32	-0.32	-0.18
0.22	-7.69	6.84	-3.09	-0.89	0.57	-0.53
0.22	4.27	-2.58	4.12	1.22	-0.53	0.86
0.18	0.27	0.22	0.64	-0.5	0.76	-0.23
0.27	1.19	-0.81	-0.73	0.33	-0.23	-0.09
0.16	2.7	-1.37	-0.34	-0.38	-0.12	-0.03
0.17	0.29	0.63	0.22	0.93	1.37	-1.34
0.35	-4.7	0.82	-3.57	-0.55	0.36	-0.4
0.7	-0.07	0.18	0.59	-0.48	-0.68	-0.23
0.8	-4.34	-1.21	-3.29	-0.55	-0.27	-0.16
0.11	-3.31	5.48	0.02	-0.39	0.17	-0.21
1.12	-0.06	0.18	0.59	-0.82	-1.19	-0.27
0.3	0.28	-0.83	-4.38	0.03	-0.38	-0.95
0.18	-0.42	-0.64	-0.84	-0.21	0.21	-0.29
0.54	-0.86	-2.75	-3.48	-0.19	-0.05	-0.41
0.16	-2.64	0.98	-1.68	0.11	-0.62	-0.54
0.18	-0.97	1.65	2.0	-0.18	0.28	0.23
0.64	4.62	1.35	0.05	0.07	0.04	-0.2
0.4	1.6	0.3	1.56	0.3	-0.48	0.32
0.37	-3.02	0.19	-2.06	-0.51	-0.0	-0.78
0.17	-3.94	-2.02	-2.69	-0.37	-0.29	-0.17
0.17	0.39	-0.8	-0.2	-0.58	0.46	0.61
0.13	-0.93	-0.1	0.67	-0.83	0.29	-0.49
0.4	0.15	-3.3	0.09	-0.48	0.09	-0.21
0.14	0.45	0.7	0.65	0.05	0.99	0.83
0.1	-1.68	1.42	-0.86	-0.32	-0.11	-0.35
0.16	-5.84	-9.96	-8.55	-0.84	-1.17	-1.1
3.01	0.7	0.15	-0.44	0.41	-0.36	0.48
0.49	0.73	0.13	-0.48	0.4	-0.47	0.08
0.86	0.0	0.07	0.43	-0.15	-0.54	1.06
2.32	-0.27	0.01	0.75	-0.13	-0.94	-0.18
0.22	-0.06	0.49	-0.56	-0.67	-0.09	0.63
0.18	1.1	-0.91	-1.63	0.18	-0.45	-0.01
0.28	-0.38	-0.22	0.51	-0.66	-0.04	0.03
0.18	-0.13	-1.14	-0.63	0.84	-1.05	0.21
0.3	-1.05	3.59	7.39	0.16	0.43	0.66
0.17	-0.16	-0.3	-0.28	1.13	-0.27	-1.12
1.17	3.96	2.24	1.56	0.1	0.35	0.01
0.18	-0.08	-0.04	-1.18	0.08	0.35	-1.57
0.11	3.77	0.18	4.82	0.2	0.21	0.29
34.38	-0.09	-0.13	-0.18	-0.82	1.1	1.54
5.3	-0.19	0.03	-0.29	-0.23	-0.55	0.94
0.54	0.37	0.15	0.38	-0.42	-1.89	-0.4
0.58	0.88	0.82	-1.49	-0.43	0.38	-0.76
0.1	-0.78	-2.23	0.51	0.14	-0.81	-0.21
