Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	0.03	-0.68	-4.15	0.07	-0.13	-0.69
0.13	-0.66	0.93	-1.68	0.03	0.38	-0.48
0.22	0.69	-0.96	1.33	0.02	-0.41	-0.2
0.16	-0.19	1.19	1.43	-0.79	-0.26	-0.64
0.15	-0.73	2.08	1.82	0.46	0.13	-0.06
0.34	-0.09	-1.68	1.78	0.25	-0.03	0.65
0.27	-0.13	1.62	1.36	-0.79	0.53	0.58
0.1	4.44	1.69	0.75	0.2	0.24	0.14
0.27	0.44	0.32	-2.67	0.7	0.41	-0.36
0.57	1.05	1.81	1.56	0.25	-0.61	0.03
0.15	-1.32	-1.14	-4.24	-0.33	-0.25	-0.47
0.11	0.39	-0.03	0.23	0.26	0.65	0.92
0.29	-0.71	0.22	0.84	0.51	-0.51	-0.83
0.35	1.18	-0.34	0.88	-0.62	0.8	-0.93
0.15	0.1	-1.0	-0.17	0.41	0.32	0.52
0.14	-3.35	-1.42	-1.93	-0.23	-0.11	-0.02
0.47	-2.1	-5.95	1.87	-0.77	-1.98	0.4
1.05	0.11	-0.5	6.71	0.15	0.08	0.93
0.25	0.72	0.17	-2.82	0.62	0.4	-0.22
0.33	0.27	0.04	-2.85	0.7	0.4	-0.38
0.59	-1.49	-2.33	0.64	-0.25	-0.64	-0.08
0.39	0.77	0.76	1.11	-1.1	-0.32	-0.49
0.39	0.81	0.07	-3.75	0.49	0.05	-0.48
1.71	0.43	0.71	0.31	-1.43	0.16	-0.97
0.1	0.34	-0.61	0.21	-0.04	-0.85	0.3
0.18	-0.69	0.83	0.46	0.17	-0.9	-1.09
0.1	-0.19	0.3	0.6	-0.05	-0.41	-0.75
0.52	-3.72	-3.04	-2.6	-0.36	-0.37	-0.23
0.22	-6.86	6.3	-2.6	-0.91	0.59	-0.54
0.22	3.13	-2.08	3.31	1.27	-0.57	0.91
0.18	-0.43	0.77	-0.32	1.1	-0.57	0.79
0.27	0.73	-0.47	-0.55	0.73	-0.52	-0.41
0.16	2.96	-1.22	-0.3	-0.19	-0.2	-0.06
0.17	-0.24	-0.81	1.09	0.38	1.06	-0.35
0.35	-4.16	0.49	-3.18	-0.62	0.38	-0.45
0.7	-0.14	0.24	0.65	-0.96	-1.68	-0.22
0.8	-3.88	-0.98	-3.09	-0.64	0.12	-0.32
0.11	-2.94	5.3	0.22	-0.42	0.23	-0.21
1.12	-0.14	0.24	0.65	0.79	0.01	-0.32
0.3	0.22	-0.47	-3.43	0.1	-0.39	-1.1
0.18	-0.01	-0.56	-0.2	-0.61	-0.77	-1.16
0.54	-0.68	-2.66	-3.07	-0.2	-0.13	-0.49
0.16	-2.67	1.49	-1.15	-0.05	-0.49	-0.61
0.18	-0.73	1.29	1.67	-0.35	0.54	0.51
0.64	4.51	1.3	0.23	0.17	0.07	-0.21
0.4	1.13	0.69	1.12	0.76	-0.32	0.65
0.37	-2.4	0.23	-1.31	-0.81	-0.1	-0.79
0.17	-3.57	-1.74	-2.51	-0.45	-0.34	-0.22
0.17	0.72	-0.91	-0.59	-0.15	-0.16	0.22
0.13	0.31	-0.02	0.5	-0.72	-0.14	1.92
0.4	0.58	-3.29	0.27	-0.45	-0.11	-0.2
0.14	-0.34	-0.46	0.32	1.02	0.64	0.11
0.1	-1.28	1.41	-0.48	-0.57	0.15	-0.49
0.16	-5.06	-8.88	-7.53	-0.85	-1.18	-1.11
3.01	-0.03	0.33	-0.42	1.09	0.06	-0.74
0.49	-0.05	0.32	-0.44	1.03	0.39	0.01
0.86	-0.07	0.41	0.03	0.27	0.03	-0.2
2.32	0.15	-0.05	0.18	-0.44	0.32	0.16
0.22	0.45	0.28	-0.61	-0.35	0.48	-0.49
0.18	0.86	-0.43	-1.47	0.34	-0.57	-0.35
0.28	0.01	0.61	0.46	-0.24	-0.13	-0.55
0.18	-0.74	0.13	-0.52	0.33	-1.5	-0.59
0.3	-1.2	3.19	6.77	0.15	0.45	0.7
0.17	-0.08	0.4	0.72	-1.34	-0.48	-0.51
1.17	3.9	1.89	1.52	0.19	0.42	-0.02
0.18	0.85	-0.05	-0.05	-1.56	-0.37	-0.49
0.11	3.56	-0.02	4.53	0.25	0.21	0.35
34.38	-0.06	-0.14	-0.04	2.38	0.58	-3.04
5.3	-0.17	0.09	-0.18	-0.21	-0.21	-0.38
0.54	-0.23	0.79	0.69	0.58	0.36	0.14
0.58	1.15	0.38	-0.62	-0.11	0.58	-1.15
0.1	-0.83	-1.29	0.63	-0.08	-1.28	-0.0
