Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	-0.16	-0.44	-2.53	0.14	-0.14	-1.11
0.13	-0.63	0.01	0.25	-0.63	0.65	-1.75
0.22	-0.44	0.22	0.1	1.26	1.02	0.81
0.16	1.14	0.88	1.84	-0.53	0.49	0.21
0.15	-1.33	1.42	1.6	0.15	0.59	0.31
0.34	-0.39	-0.79	0.08	-0.05	-1.22	1.12
0.27	0.54	-0.43	-0.24	0.66	1.24	0.59
0.1	3.87	1.15	0.5	0.4	0.38	0.12
0.27	-0.86	-0.52	-1.51	0.65	0.41	-0.96
0.57	0.37	2.42	1.19	0.45	-0.03	0.33
0.15	-0.66	-0.62	-3.11	-0.39	-0.32	-0.81
0.11	-0.51	0.49	0.5	-1.11	0.28	-0.32
0.29	-0.27	0.44	0.93	-0.97	0.62	1.1
0.35	1.51	-1.37	2.01	0.07	0.35	-0.38
0.15	-0.01	-0.01	-0.1	-0.85	-0.83	0.67
0.14	-2.69	-1.11	-1.77	-0.51	-0.24	-0.15
0.47	-0.63	-2.15	1.07	-0.85	-2.24	0.5
1.05	-0.15	-0.64	4.87	0.14	0.06	1.09
0.25	-0.52	-0.61	-1.93	0.67	0.42	-0.8
0.33	-1.0	-0.68	-1.68	0.61	0.33	-0.92
0.59	-0.6	-0.53	0.59	-0.91	-1.54	0.23
0.39	1.96	0.78	1.33	-0.25	0.21	0.11
0.39	-0.17	-0.08	-2.54	0.57	0.13	-0.89
1.71	1.29	-0.44	1.45	0.18	0.62	-0.17
0.1	-0.13	-0.3	0.14	0.68	-0.97	0.27
0.18	-0.19	1.35	1.84	-0.48	0.16	-0.36
0.1	0.08	-0.36	0.4	0.53	-1.1	-0.36
0.52	-2.93	-2.25	-2.09	-0.52	-0.51	-0.34
0.22	-5.15	5.18	-1.6	-0.96	0.64	-0.55
0.22	0.61	-0.86	1.42	1.53	-0.88	1.29
0.18	-1.79	0.98	-1.02	0.46	0.16	0.16
0.27	0.1	0.09	0.17	0.71	-0.07	1.23
0.16	2.93	-0.71	-0.13	0.24	-0.35	-0.13
0.17	-0.6	-1.79	0.94	0.05	0.1	0.33
0.35	-2.83	-0.23	-2.19	-0.86	0.39	-0.64
0.7	0.27	-1.37	0.33	0.03	0.46	-0.1
0.8	-2.69	-0.49	-2.47	-0.9	-0.2	-0.43
0.11	-2.1	4.76	0.61	-0.49	0.37	-0.21
1.12	0.27	-1.37	0.33	0.13	0.24	-0.35
0.3	-0.02	0.2	-0.92	0.17	-0.28	-1.81
0.18	-0.63	0.57	0.84	-0.04	0.69	0.5
0.54	-0.29	-2.21	-1.98	-0.2	-0.42	-0.72
0.16	-2.28	2.15	0.05	-0.37	-0.21	-0.68
0.18	-0.01	0.39	0.59	1.67	0.06	0.11
0.64	3.97	1.12	0.64	0.43	0.13	-0.23
0.4	-0.79	-0.13	-0.09	0.45	1.18	-0.18
0.37	0.06	0.25	0.58	-2.47	-0.78	-0.71
0.17	-2.49	-1.13	-2.13	-0.69	-0.36	-0.26
0.17	-0.07	0.18	0.18	1.33	-0.63	-1.8
0.13	-0.74	-0.08	0.71	-0.21	-0.35	-0.7
0.4	1.32	-2.71	0.6	-0.33	-0.51	-0.15
0.14	0.29	0.07	-0.02	-1.51	-0.33	-0.22
0.1	-0.11	-0.37	0.56	0.77	1.47	0.18
0.16	-3.49	-6.68	-5.46	-0.87	-1.22	-1.14
3.01	0.69	-1.0	1.07	-0.75	0.19	-0.17
0.49	0.68	-0.99	1.04	-1.07	0.34	-0.14
0.86	1.66	0.09	1.19	-0.65	-0.2	-0.16
2.32	-0.26	0.34	0.64	0.37	0.19	-1.13
0.22	-0.63	0.3	1.26	0.83	-0.83	0.01
0.18	-0.2	0.41	0.37	0.82	0.76	-2.34
0.28	-0.21	0.21	0.39	0.57	-6.12	5.78
0.18	-0.2	1.55	1.11	-0.64	-0.01	-0.75
0.3	-1.45	2.32	5.39	0.12	0.5	0.8
0.17	-0.09	-0.59	-0.12	1.14	-0.13	-0.11
1.17	3.56	1.18	1.43	0.11	0.67	0.16
0.18	2.2	0.55	1.04	-0.19	-0.24	-0.55
0.11	3.0	-0.4	3.75	0.37	0.2	0.51
34.38	-0.08	0.26	0.51	-0.44	0.69	0.33
5.3	-0.09	0.27	0.51	-0.2	0.02	0.73
0.54	0.11	-1.2	-0.59	-0.34	0.46	0.51
0.58	-0.49	0.33	0.69	1.34	-0.28	1.51
0.1	0.99	0.85	0.31	-1.14	-0.05	-0.28
