Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	0.12	-0.85	-4.98	0.07	-0.11	-0.48
0.13	-0.53	1.29	-2.03	0.14	0.13	-0.05
0.22	0.42	-1.06	0.63	-0.43	0.34	-0.78
0.16	-0.79	0.15	0.05	0.34	-1.15	-1.12
0.15	0.01	1.98	1.52	0.54	-0.31	-0.35
0.34	0.27	-1.48	2.45	0.24	0.28	0.29
0.27	-1.14	2.0	1.95	-0.61	0.05	0.26
0.1	4.62	2.0	0.95	0.05	0.19	0.14
0.27	1.38	0.83	-2.96	0.61	0.31	-0.07
0.57	1.15	0.64	1.35	-0.15	-1.0	-0.37
0.15	-1.75	-1.46	-4.8	-0.28	-0.21	-0.32
0.11	-0.2	1.14	0.93	-0.38	0.29	-0.19
0.29	0.65	-0.03	-0.28	0.27	0.25	-0.22
0.35	-0.87	0.72	-0.01	-1.49	0.11	-0.14
0.15	-0.0	0.62	0.17	-0.53	0.74	-0.92
0.14	-3.56	-1.53	-1.9	-0.06	-0.04	0.06
0.47	-3.19	-8.73	2.43	-0.75	-1.92	0.39
1.05	0.32	-0.38	7.97	0.14	0.09	0.85
0.25	1.51	0.7	-2.92	0.48	0.35	0.06
0.33	1.22	0.58	-3.16	0.63	0.35	-0.08
0.59	-1.71	-3.02	0.48	-0.07	-0.34	-0.15
0.39	-0.49	-1.03	-0.29	-0.09	-1.3	-0.71
0.39	1.46	0.12	-4.3	0.42	0.03	-0.3
1.71	-1.37	-0.29	-0.38	-0.61	-0.99	-0.22
0.1	-0.21	-0.59	0.38	-0.6	0.79	-0.51
0.18	1.31	-0.34	0.22	1.67	0.03	0.83
0.1	-0.05	0.02	0.5	-1.28	-0.21	-1.16
0.52	-4.2	-3.51	-2.87	-0.3	-0.3	-0.16
0.22	-8.15	7.13	-3.36	-0.88	0.57	-0.52
0.22	4.89	-2.85	4.55	1.2	-0.52	0.84
0.18	0.11	0.13	0.34	2.43	2.25	0.78
0.27	1.3	-0.89	-0.75	0.11	-0.08	0.04
0.16	2.48	-1.41	-0.36	-0.5	-0.06	-0.02
0.17	0.67	1.18	-0.38	0.6	0.89	-1.08
0.35	-4.98	1.0	-3.76	-0.52	0.35	-0.37
0.7	0.05	-0.23	0.13	0.27	-0.91	-0.32
0.8	-4.56	-1.32	-3.38	-0.35	-0.43	-0.13
0.11	-3.51	5.56	-0.09	-0.37	0.14	-0.21
1.12	0.05	-0.23	0.13	1.04	-0.51	-0.79
0.3	0.29	-1.01	-4.85	0.02	-0.36	-0.88
0.18	-0.49	-0.48	-0.88	-0.04	0.44	0.11
0.54	-0.96	-2.76	-3.68	-0.21	0.01	-0.37
0.16	-2.56	0.65	-1.94	0.22	-0.69	-0.46
0.18	-1.03	1.77	2.09	-0.09	0.16	0.1
0.64	4.64	1.36	-0.05	0.01	0.03	-0.19
0.4	1.71	0.05	1.69	0.14	-0.51	0.18
0.37	-3.26	0.19	-2.44	-0.43	-0.01	-0.72
0.17	-4.12	-2.17	-2.77	-0.33	-0.26	-0.15
0.17	-0.0	-0.4	0.18	-0.98	1.31	0.88
0.13	-1.23	0.05	0.38	-0.34	0.31	-0.62
0.4	-0.09	-3.22	-0.02	-0.48	0.2	-0.21
0.14	0.38	1.08	1.0	-0.26	0.55	0.53
0.1	-1.81	1.34	-1.02	-0.2	-0.22	-0.28
0.16	-6.27	-10.56	-9.11	-0.84	-1.17	-1.1
3.01	0.77	-0.05	-0.13	-0.16	-0.41	0.78
0.49	0.79	-0.07	-0.19	-0.33	-0.35	0.72
0.86	0.06	0.13	0.24	-1.65	2.85	-1.16
2.32	-0.2	-0.03	0.59	0.35	0.92	-0.47
0.22	-0.3	0.34	0.02	-0.06	-0.63	1.58
0.18	1.17	-1.12	-1.6	0.09	-0.36	0.14
0.28	-0.49	-0.13	0.39	0.33	0.39	-0.5
0.18	0.29	-1.59	-0.47	0.79	-0.74	0.39
0.3	-0.97	3.81	7.72	0.16	0.42	0.64
0.17	0.37	-0.15	-0.49	0.86	0.53	0.03
1.17	3.97	2.42	1.59	-0.02	0.24	0.09
0.18	-0.04	0.13	-1.9	0.08	0.3	-1.27
0.11	3.86	0.29	4.96	0.18	0.21	0.25
34.38	0.09	0.14	0.29	2.31	2.02	-0.68
5.3	-0.0	0.07	0.36	-0.22	-1.42	-0.59
0.54	-0.22	-0.11	0.29	-0.82	0.88	-1.16
0.58	0.64	0.99	-1.83	-0.5	0.28	-0.59
0.1	-0.69	-2.6	0.39	0.19	-0.64	-0.25
