Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	-0.07	-0.54	-3.25	0.11	-0.13	-0.92
0.13	-0.74	0.45	-0.77	0.08	0.5	-1.12
0.22	0.42	-0.17	1.1	0.52	-1.03	0.82
0.16	0.69	1.16	1.87	-0.7	0.29	-0.13
0.15	-1.17	1.78	1.77	0.3	0.41	0.15
0.34	-0.33	-1.4	0.85	0.16	-0.54	1.0
0.27	0.67	0.55	0.4	-0.34	1.34	1.21
0.1	4.14	1.39	0.6	0.34	0.3	0.14
0.27	-0.36	-0.18	-2.1	0.72	0.47	-0.68
0.57	0.68	2.31	1.4	0.4	-0.27	0.24
0.15	-0.93	-0.84	-3.62	-0.37	-0.29	-0.64
0.11	-0.77	0.25	0.35	0.33	-0.78	-0.05
0.29	-0.74	0.56	1.26	-0.37	-0.08	0.06
0.35	1.51	-1.07	1.68	-0.08	0.5	-0.55
0.15	-0.18	-0.81	-0.2	-0.14	-0.49	-0.46
0.14	-3.01	-1.26	-1.86	-0.38	-0.18	-0.1
0.47	-1.22	-3.68	1.4	-0.81	-2.08	0.44
1.05	-0.05	-0.59	5.62	0.14	0.07	1.01
0.25	-0.02	-0.3	-2.41	0.7	0.44	-0.53
0.33	-0.52	-0.41	-2.26	0.7	0.4	-0.68
0.59	-1.08	-1.42	0.68	-0.5	-1.02	0.04
0.39	1.67	0.87	1.36	-0.54	0.06	-0.04
0.39	0.23	-0.01	-3.1	0.54	0.08	-0.69
1.71	1.28	0.05	1.2	-0.23	0.73	-0.53
0.1	0.03	-0.11	0.62	-0.4	1.21	1.31
0.18	-0.5	1.36	1.46	-0.36	-0.15	-0.67
0.1	0.23	-0.58	0.08	-0.05	0.35	-0.28
0.52	-3.27	-2.59	-2.31	-0.45	-0.44	-0.29
0.22	-5.83	5.63	-1.99	-0.94	0.62	-0.55
0.22	1.65	-1.39	2.24	1.38	-0.67	1.04
0.18	-1.39	1.03	-0.86	0.66	-0.01	0.29
0.27	-0.17	0.45	0.5	0.18	-0.2	-0.8
0.16	3.04	-0.94	-0.21	0.06	-0.29	-0.1
0.17	-0.53	-1.6	1.13	0.15	0.41	0.18
0.35	-3.4	0.05	-2.62	-0.75	0.39	-0.56
0.7	0.28	-0.92	0.14	-0.15	1.12	-0.08
0.8	-3.2	-0.69	-2.75	-0.8	-0.02	-0.38
0.11	-2.44	5.0	0.46	-0.47	0.31	-0.21
1.12	0.28	-0.92	0.14	-0.05	0.9	-0.34
0.3	0.09	-0.04	-2.05	0.14	-0.37	-1.39
0.18	-0.37	0.73	0.94	0.67	-0.22	-0.24
0.54	-0.45	-2.45	-2.45	-0.23	-0.26	-0.62
0.16	-2.5	1.95	-0.43	-0.25	-0.33	-0.67
0.18	-0.11	0.35	0.72	-1.02	1.42	1.63
0.64	4.24	1.2	0.48	0.31	0.1	-0.22
0.4	-0.13	0.64	0.1	1.25	0.72	0.82
0.37	-1.28	0.3	-0.32	-1.28	-0.0	-1.05
0.17	-2.95	-1.36	-2.28	-0.6	-0.3	-0.17
0.17	0.52	-0.38	-0.47	0.54	-0.74	-0.44
0.13	-0.37	-0.06	0.11	1.22	0.14	-0.96
0.4	1.06	-3.02	0.48	-0.39	-0.36	-0.17
0.14	-0.68	-0.48	0.13	-0.41	-0.71	0.2
0.1	-0.41	0.89	0.18	-0.96	0.99	-0.63
0.16	-4.1	-7.55	-6.27	-0.86	-1.2	-1.13
3.01	0.04	-0.65	0.83	-0.96	0.87	-0.63
0.49	0.03	-0.63	0.81	-1.04	0.85	-0.19
0.86	1.03	-0.05	0.98	-1.16	-0.17	-0.47
2.32	0.27	0.1	0.58	1.1	0.74	1.1
0.22	0.13	-0.21	0.76	1.15	-0.28	-1.56
0.18	0.34	0.23	-0.73	0.61	-0.54	-1.04
0.28	0.07	0.1	0.47	0.69	-5.68	0.38
0.18	-0.6	1.34	0.5	-0.45	-0.59	-0.95
0.3	-1.36	2.66	5.95	0.14	0.48	0.76
0.17	0.55	-0.3	0.0	0.5	0.79	0.45
1.17	3.74	1.47	1.48	0.3	0.47	-0.0
0.18	1.94	0.34	0.62	-0.55	-0.32	-0.6
0.11	3.25	-0.25	4.09	0.32	0.21	0.44
34.38	0.12	0.15	0.58	-0.7	0.49	0.16
5.3	0.11	0.16	0.58	-0.11	-0.45	0.99
0.54	-0.14	-0.67	-0.11	-0.39	1.12	0.88
0.58	0.63	-0.23	0.85	1.29	-0.61	-0.68
0.1	-0.06	0.51	0.29	-1.7	-1.11	0.42
