Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	-0.16	-0.09	1.65	-0.33	-0.45	-1.07
0.13	1.43	0.27	0.18	0.45	0.77	-0.0
0.22	0.02	-0.41	-0.56	0.44	-1.18	0.09
0.16	0.7	-0.56	0.06	1.1	0.04	0.56
0.15	-0.33	-0.35	-1.03	0.22	-0.24	0.89
0.34	0.6	2.06	0.49	-0.29	-0.26	-0.65
0.27	-1.54	-1.11	-0.56	0.33	-0.57	-0.09
0.1	1.86	-0.08	0.43	1.31	0.48	-0.17
0.27	-0.79	-0.37	1.56	-0.72	-0.55	-0.75
0.57	-0.55	0.69	-0.01	-0.01	1.59	0.32
0.15	-0.09	0.02	0.77	0.33	-0.49	-1.65
0.11	-0.1	-0.66	0.0	0.25	-0.66	0.8
0.29	-0.36	-0.48	-0.13	-0.47	0.09	-1.49
0.35	0.84	-1.61	2.29	0.37	-0.19	0.19
0.15	0.66	0.18	0.23	0.02	-0.46	-0.06
0.14	-0.12	-0.02	-0.43	-1.35	-0.19	-1.57
0.47	1.48	-0.22	0.92	0.19	-0.68	0.05
1.05	-0.37	-0.54	1.06	-0.14	-0.31	1.92
0.25	-1.0	-0.51	1.1	-0.57	-0.61	-0.91
0.33	-1.0	-0.51	1.32	-0.72	-0.5	-0.81
0.59	1.06	0.02	0.65	0.51	-0.74	0.74
0.39	0.64	0.09	0.82	0.91	-0.85	-0.42
0.39	-0.91	-0.15	1.05	-0.69	-0.35	-1.21
1.71	-0.1	-0.3	0.19	0.64	-1.23	1.1
0.1	1.14	-0.31	0.77	-0.08	0.07	1.03
0.18	0.94	0.59	0.9	-0.1	-0.37	-0.15
0.1	-0.38	0.88	1.22	-0.63	0.31	0.26
0.52	-0.67	-0.19	-0.62	-1.53	-1.09	-1.02
0.22	-2.32	3.19	-0.03	-1.12	0.84	-0.58
0.22	0.08	1.92	1.27	-0.41	0.0	-0.41
0.18	-1.56	-0.4	-1.13	-0.9	0.58	-0.11
0.27	1.24	0.12	0.84	0.03	0.93	0.02
0.16	0.82	0.48	0.63	1.59	-0.01	-0.84
0.17	-0.49	-0.04	-0.44	0.27	-0.62	-0.44
0.35	0.44	-0.05	0.22	-0.62	-1.32	-1.21
0.7	-0.11	0.68	0.64	-0.35	-0.73	-1.03
0.8	0.12	0.07	-0.03	-0.75	0.47	-1.82
0.11	-0.56	3.27	1.13	-0.62	0.76	-0.15
1.12	-0.1	0.68	0.64	-0.09	-0.99	-1.26
0.3	0.6	0.11	0.95	0.77	1.09	0.39
0.18	1.13	-0.46	1.1	-0.1	0.13	0.73
0.54	-0.23	0.7	0.53	-0.55	-1.16	-0.86
0.16	-0.54	1.91	1.74	-0.88	0.46	-0.42
0.18	1.21	0.23	1.05	-0.43	0.75	-0.29
0.64	2.21	0.53	1.34	0.96	0.41	-0.13
0.4	0.22	-0.04	0.07	-0.24	-1.32	0.45
0.37	1.74	0.05	0.8	0.5	0.32	-0.02
0.17	0.13	0.16	-0.06	-0.43	-0.1	-2.04
0.17	0.68	-0.07	0.16	-0.2	0.29	-0.15
0.13	0.48	-0.45	0.2	0.45	0.04	0.18
0.4	1.45	-0.16	0.81	0.58	-1.56	0.03
0.14	0.16	-0.16	0.3	-0.21	0.75	-0.32
0.1	-0.13	0.15	-0.37	-1.06	-0.3	-0.3
0.16	-1.03	-3.15	-2.2	-0.93	-1.4	-1.25
3.01	1.03	0.38	0.67	1.38	-0.77	-0.19
0.49	1.01	0.4	0.64	1.23	-0.68	0.11
0.86	0.59	-0.01	0.64	1.22	-0.28	-0.38
2.32	1.53	0.43	0.42	0.14	0.09	-0.6
0.22	-0.25	0.59	-0.52	-0.72	0.93	0.53
0.18	0.54	0.88	0.34	0.34	-0.32	-0.4
0.28	-0.19	0.15	0.29	-0.52	-0.82	0.71
0.18	1.11	-0.09	1.07	0.3	0.72	1.34
0.3	-1.63	0.8	2.8	-0.05	0.61	1.14
0.17	1.0	0.45	1.01	-0.01	-0.35	-0.67
1.17	1.96	-0.02	0.92	0.96	0.45	0.31
0.18	1.38	0.69	1.76	0.76	0.19	0.24
0.11	1.54	-0.75	1.79	0.78	-0.04	1.03
34.38	0.88	0.09	0.8	-0.38	0.14	0.59
5.3	0.86	0.06	0.83	-0.79	-0.13	0.02
0.54	0.21	-0.62	-0.71	0.7	-0.91	-0.54
0.58	0.08	-0.9	-0.86	0.11	0.05	-0.96
0.1	1.63	-0.16	1.15	0.67	0.44	-0.01
0.17	2.36	-1.51	1.43	1.36	-0.89	0.53
