Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	-0.12	-0.48	-2.85	0.14	-0.13	-1.02
0.13	-0.74	0.22	-0.24	-0.15	0.64	-1.48
0.22	0.08	0.34	0.55	1.67	-1.25	2.03
0.16	0.96	1.02	1.88	-0.61	0.41	0.07
0.15	-1.28	1.59	1.69	0.22	0.51	0.24
0.34	-0.38	-1.11	0.42	0.08	-0.88	1.11
0.27	0.68	-0.02	-0.02	0.27	1.4	0.83
0.1	3.99	1.26	0.54	0.38	0.35	0.14
0.27	-0.65	-0.38	-1.79	0.69	0.47	-0.83
0.57	0.51	2.39	1.29	0.43	-0.13	0.29
0.15	-0.77	-0.72	-3.34	-0.38	-0.31	-0.72
0.11	-0.74	0.49	0.4	-0.45	-0.26	-0.27
0.29	-0.52	0.55	1.16	-0.68	0.18	0.46
0.35	1.53	-1.25	1.89	0.01	0.41	-0.45
0.15	-0.11	-0.47	0.04	-0.1	-1.37	-0.68
0.14	-2.84	-1.18	-1.81	-0.45	-0.22	-0.13
0.47	-0.88	-2.81	1.21	-0.83	-2.15	0.47
1.05	-0.11	-0.62	5.2	0.14	0.06	1.05
0.25	-0.31	-0.48	-2.16	0.7	0.44	-0.68
0.33	-0.8	-0.57	-1.95	0.66	0.37	-0.82
0.59	-0.84	-0.96	0.65	-0.68	-1.25	0.13
0.39	1.86	0.83	1.36	-0.37	0.15	0.05
0.39	0.01	-0.05	-2.79	0.56	0.11	-0.8
1.71	1.32	-0.24	1.38	0.02	0.68	-0.32
0.1	0.1	-0.35	0.2	0.56	0.38	0.1
0.18	-0.33	1.38	1.7	-0.44	0.04	-0.5
0.1	0.2	-0.57	0.27	0.25	-0.37	-0.5
0.52	-3.08	-2.4	-2.19	-0.49	-0.48	-0.32
0.22	-5.44	5.37	-1.77	-0.95	0.63	-0.55
0.22	1.07	-1.1	1.79	1.45	-0.75	1.14
0.18	-1.64	1.02	-0.96	0.54	0.09	0.2
0.27	0.05	0.13	0.61	-1.35	0.95	1.23
0.16	2.99	-0.82	-0.17	0.16	-0.32	-0.11
0.17	-0.58	-1.74	1.04	0.09	0.23	0.28
0.35	-3.08	-0.11	-2.38	-0.81	0.39	-0.61
0.7	0.28	-1.23	0.25	-0.02	0.7	-0.12
0.8	-2.92	-0.57	-2.6	-0.75	0.17	-0.51
0.11	-2.25	4.86	0.54	-0.48	0.34	-0.21
1.12	0.29	-1.23	0.25	0.07	0.49	-0.38
0.3	0.03	0.11	-1.44	0.16	-0.31	-1.58
0.18	-0.58	0.72	0.95	0.33	0.28	0.19
0.54	-0.35	-2.33	-2.2	-0.23	-0.35	-0.66
0.16	-2.39	2.07	-0.16	-0.32	-0.27	-0.68
0.18	0.28	0.23	0.53	0.2	-0.8	-0.41
0.64	4.09	1.15	0.57	0.38	0.12	-0.23
0.4	-0.59	0.24	-0.1	0.89	1.17	0.11
0.37	-0.67	0.27	0.15	-1.76	0.18	-1.31
0.17	-2.7	-1.24	-2.2	-0.65	-0.33	-0.22
0.17	0.25	-0.06	-0.21	0.82	-0.82	-0.92
0.13	-0.72	-0.13	0.47	0.4	0.03	-0.87
0.4	1.22	-2.86	0.55	-0.36	-0.45	-0.16
0.14	-0.26	-0.08	0.01	-1.86	-0.81	0.41
0.1	0.04	0.3	0.5	-1.19	2.81	-1.34
0.16	-3.75	-7.06	-5.81	-0.86	-1.21	-1.13
3.01	0.43	-0.9	1.0	-0.88	0.44	-0.35
0.49	0.41	-0.89	0.98	-0.97	0.42	0.08
0.86	1.43	0.03	1.12	-0.83	-0.2	-0.26
2.32	0.07	0.07	0.47	-0.5	-0.81	2.02
0.22	-0.34	0.05	1.18	1.07	-0.83	-0.57
0.18	0.05	0.42	-0.21	0.8	-0.3	-1.53
0.28	0.0	0.25	0.56	-0.33	1.78	-0.79
0.18	-0.38	1.51	0.87	-0.58	-0.24	-0.85
0.3	-1.41	2.47	5.64	0.13	0.49	0.78
0.17	0.25	-0.55	-0.11	0.98	0.38	0.14
1.17	3.64	1.31	1.45	0.34	0.38	0.02
0.18	2.12	0.47	0.86	-0.33	-0.28	-0.57
0.11	3.11	-0.34	3.9	0.35	0.2	0.48
34.38	-0.14	0.18	0.41	0.79	-0.67	-0.44
5.3	-0.15	0.19	0.41	0.43	-0.49	0.4
0.54	0.01	-1.03	-0.42	-0.34	0.68	0.64
0.58	0.02	0.09	0.97	1.69	-1.01	0.24
0.1	0.6	0.79	0.25	-1.42	-0.34	-0.12
0.17	5.98	-3.81	2.78	1.09	-0.68	0.4
