Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	-0.05	0.06	1.94	-0.42	-0.5	-0.77
0.13	1.24	0.03	0.22	0.79	0.76	-0.3
0.22	-0.18	-0.06	-0.53	0.75	-1.09	-0.3
0.16	0.32	-0.53	-0.09	1.38	-0.26	0.37
0.15	-0.39	-0.3	-1.23	0.2	-0.12	0.44
0.34	0.69	2.12	0.69	-0.26	-0.11	-0.64
0.27	-1.62	-0.92	-0.53	0.17	-0.67	-0.1
0.1	1.41	-0.21	0.5	1.62	0.35	-0.28
0.27	-0.56	-0.19	1.77	-0.81	-0.64	-0.58
0.57	-0.5	0.13	-0.08	-0.46	2.14	0.07
0.15	-0.16	0.19	1.21	0.11	-0.56	-1.25
0.11	-0.23	-0.32	-0.23	0.52	-1.57	0.49
0.29	-0.03	-0.26	0.07	-1.39	0.05	-1.58
0.35	0.72	-1.54	2.22	0.39	-0.26	0.27
0.15	0.61	0.3	0.31	0.28	-0.32	-0.47
0.14	0.19	0.01	0.13	-0.59	-0.02	-2.09
0.47	1.36	0.02	0.89	0.61	-0.92	0.23
1.05	-0.3	-0.41	0.43	-0.33	-0.64	2.26
0.25	-0.8	-0.3	1.35	-0.74	-0.7	-0.75
0.33	-0.75	-0.34	1.55	-0.86	-0.58	-0.64
0.59	0.79	0.22	0.68	0.82	-0.01	-1.13
0.39	0.51	0.33	0.92	-0.07	-0.46	-0.26
0.39	-0.65	-0.03	1.39	-1.0	-0.42	-0.9
1.71	-0.29	0.12	-0.12	0.21	-1.19	0.37
0.1	1.1	-0.25	0.46	0.31	-0.42	0.91
0.18	0.93	0.61	0.92	0.17	0.2	0.02
0.1	-0.17	0.76	1.1	-0.75	0.49	0.52
0.52	-0.17	0.1	-0.22	-1.6	-0.71	-1.73
0.22	-1.97	2.93	0.15	-1.15	0.89	-0.58
0.22	0.21	1.9	1.39	-0.4	0.15	-0.35
0.18	-1.25	-0.56	-1.08	-1.11	0.44	-0.21
0.27	1.06	-0.11	0.81	1.21	0.41	0.18
0.16	0.33	0.37	0.91	1.59	0.6	-0.93
0.17	-0.5	0.09	-0.23	-0.31	-0.17	-0.96
0.35	0.59	0.36	0.64	-0.46	-1.21	-1.54
0.7	-0.04	0.9	0.97	0.2	-0.07	-1.07
0.8	0.24	-0.03	0.57	-0.14	0.22	-1.9
0.11	-0.37	3.03	1.17	-0.64	0.83	-0.13
1.12	-0.04	0.9	0.97	-0.52	-0.91	-0.96
0.3	0.44	-0.17	0.76	0.4	0.66	0.79
0.18	1.13	-0.45	0.85	0.14	-0.24	0.89
0.54	-0.05	1.0	0.78	-0.58	-0.82	-0.83
0.16	-0.27	1.75	1.85	-0.92	0.56	-0.33
0.18	1.23	0.0	1.07	0.2	0.67	0.18
0.64	1.89	0.39	1.36	1.16	0.48	-0.01
0.4	0.2	0.35	-0.01	0.32	-1.07	0.05
0.37	1.53	-0.03	0.81	0.89	0.18	-0.02
0.17	0.14	0.11	0.58	0.23	0.44	-1.9
0.17	0.69	-0.14	0.25	0.11	0.12	-0.43
0.13	0.3	-0.41	0.15	0.78	-0.33	0.12
0.4	1.19	0.35	0.79	1.19	-1.58	0.08
0.14	0.18	-0.31	0.38	0.06	0.2	-0.16
0.1	0.15	0.18	-0.19	-0.75	0.06	-0.84
0.16	-0.74	-2.71	-1.81	-0.94	-1.46	-1.28
3.01	0.58	0.49	0.76	1.54	0.04	-0.38
0.49	0.57	0.5	0.73	1.26	0.16	-0.32
0.86	0.22	0.11	0.77	1.14	-0.57	-0.26
2.32	1.42	0.38	0.63	0.55	0.24	-0.77
0.22	-0.03	0.26	-0.64	-0.7	1.24	0.2
0.18	0.43	0.93	0.48	0.42	0.05	-0.47
0.28	-0.35	-0.05	0.13	1.1	1.91	2.65
0.18	0.94	-0.18	0.61	0.8	-0.26	1.53
0.3	-1.6	0.61	2.44	-0.1	0.63	1.21
0.17	0.95	0.47	1.15	0.27	0.1	-0.25
1.17	1.62	-0.17	0.82	1.33	0.4	0.34
0.18	1.13	0.61	1.65	0.89	0.28	0.48
0.11	1.28	-0.72	1.45	0.89	-0.17	1.17
34.38	0.92	0.11	0.69	0.18	-0.0	0.47
5.3	0.88	0.08	0.68	-0.5	0.27	-0.25
0.54	-0.08	-0.33	-0.51	1.15	-0.97	-0.77
0.58	-0.02	-0.85	-0.53	0.51	-0.39	-1.09
0.1	1.38	-0.27	1.12	0.93	0.25	0.2
0.17	1.93	-1.22	1.26	1.44	-0.97	0.57
