Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	-0.1	-0.5	-2.96	0.13	-0.13	-0.99
0.13	-0.75	0.28	-0.39	-0.07	0.6	-1.39
0.22	0.21	0.18	0.74	0.97	-1.35	1.67
0.16	0.9	1.06	1.89	-0.63	0.38	0.02
0.15	-1.25	1.64	1.71	0.24	0.48	0.22
0.34	-0.37	-1.2	0.53	0.11	-0.78	1.08
0.27	0.7	0.12	0.07	0.13	1.43	0.93
0.1	4.03	1.29	0.56	0.37	0.33	0.14
0.27	-0.58	-0.33	-1.87	0.7	0.47	-0.79
0.57	0.55	2.38	1.32	0.43	-0.17	0.28
0.15	-0.81	-0.75	-3.41	-0.38	-0.3	-0.7
0.11	-0.77	0.45	0.38	-0.27	-0.43	-0.23
0.29	-0.59	0.56	1.2	-0.61	0.09	0.34
0.35	1.53	-1.21	1.84	-0.01	0.43	-0.47
0.15	-0.13	-0.59	-0.03	-0.15	-1.02	-0.64
0.14	-2.88	-1.2	-1.83	-0.44	-0.21	-0.12
0.47	-0.97	-3.04	1.26	-0.82	-2.13	0.46
1.05	-0.09	-0.61	5.31	0.14	0.07	1.04
0.25	-0.24	-0.43	-2.23	0.7	0.44	-0.64
0.33	-0.74	-0.53	-2.03	0.68	0.38	-0.78
0.59	-0.91	-1.08	0.66	-0.62	-1.18	0.1
0.39	1.82	0.85	1.36	-0.41	0.12	0.03
0.39	0.06	-0.04	-2.87	0.55	0.1	-0.77
1.71	1.32	-0.17	1.34	-0.04	0.7	-0.37
0.1	0.14	-0.3	0.21	0.27	0.88	0.18
0.18	-0.38	1.39	1.65	-0.42	-0.0	-0.54
0.1	0.22	-0.6	0.21	0.16	-0.19	-0.5
0.52	-3.13	-2.45	-2.22	-0.48	-0.47	-0.31
0.22	-5.54	5.43	-1.82	-0.95	0.63	-0.55
0.22	1.22	-1.18	1.91	1.43	-0.73	1.11
0.18	-1.58	1.03	-0.94	0.56	0.07	0.22
0.27	-0.08	0.26	0.68	-1.0	1.34	0.1
0.16	3.0	-0.85	-0.18	0.14	-0.32	-0.11
0.17	-0.57	-1.71	1.06	0.1	0.27	0.25
0.35	-3.16	-0.07	-2.44	-0.79	0.39	-0.59
0.7	0.29	-1.17	0.22	-0.05	0.79	-0.13
0.8	-2.99	-0.61	-2.64	-0.83	-0.23	-0.37
0.11	-2.3	4.9	0.52	-0.48	0.34	-0.21
1.12	0.29	-1.17	0.22	0.05	0.58	-0.38
0.3	0.04	0.07	-1.6	0.15	-0.33	-1.53
0.18	-0.54	0.74	0.96	0.42	0.15	0.09
0.54	-0.38	-2.36	-2.26	-0.23	-0.32	-0.64
0.16	-2.42	2.04	-0.22	-0.3	-0.28	-0.68
0.18	0.28	0.15	0.48	-0.33	-0.74	-0.39
0.64	4.13	1.16	0.55	0.36	0.11	-0.23
0.4	-0.49	0.36	-0.08	1.03	1.08	0.24
0.37	-0.84	0.28	0.02	-1.61	0.12	-1.2
0.17	-2.76	-1.27	-2.22	-0.63	-0.32	-0.21
0.17	0.33	-0.14	-0.29	0.73	-0.8	-0.77
0.13	-0.67	-0.13	0.38	0.62	0.13	-0.87
0.4	1.18	-2.9	0.54	-0.37	-0.42	-0.17
0.14	-0.43	-0.18	0.05	-1.42	-1.1	0.4
0.1	-0.09	0.51	0.39	-1.2	1.61	-0.89
0.16	-3.84	-7.18	-5.93	-0.86	-1.21	-1.13
3.01	0.34	-0.85	0.97	-0.88	0.5	-0.34
0.49	0.32	-0.84	0.94	-1.2	0.65	-0.29
0.86	1.35	0.01	1.09	-0.9	-0.2	-0.3
2.32	0.05	0.08	0.5	-0.49	0.68	0.31
0.22	-0.22	-0.04	1.11	1.12	-0.77	-0.8
0.18	0.14	0.38	-0.36	0.77	-0.39	-1.37
0.28	0.05	0.22	0.58	-1.09	0.63	-2.49
0.18	-0.44	1.48	0.78	-0.56	-0.32	-0.87
0.3	-1.4	2.52	5.72	0.13	0.49	0.77
0.17	0.34	-0.51	-0.09	0.87	0.5	0.21
1.17	3.67	1.34	1.45	0.15	0.23	0.12
0.18	2.09	0.44	0.81	-0.38	-0.29	-0.58
0.11	3.15	-0.32	3.95	0.34	0.2	0.47
34.38	-0.05	0.12	0.4	1.52	-1.46	0.07
5.3	-0.05	0.12	0.4	-2.82	4.92	0.28
0.54	-0.03	-0.96	-0.35	-0.35	0.77	0.69
0.58	0.19	-0.01	0.98	1.6	-0.91	-0.1
0.1	0.45	0.75	0.24	-1.52	-0.49	-0.04
