Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	-0.13	-0.47	-2.75	0.14	-0.13	-1.05
0.13	-0.72	0.15	-0.09	-0.23	0.67	-1.57
0.22	-0.11	0.38	0.35	1.94	0.25	1.77
0.16	1.02	0.97	1.88	-0.59	0.44	0.11
0.15	-1.3	1.54	1.66	0.2	0.53	0.27
0.34	-0.39	-1.02	0.31	0.04	-0.99	1.12
0.27	0.65	-0.16	-0.1	0.41	1.36	0.75
0.1	3.95	1.22	0.53	0.38	0.36	0.14
0.27	-0.72	-0.43	-1.7	0.68	0.46	-0.88
0.57	0.46	2.4	1.26	0.44	-0.1	0.31
0.15	-0.74	-0.69	-3.26	-0.38	-0.31	-0.75
0.11	-0.68	0.5	0.43	-0.62	-0.12	-0.3
0.29	-0.45	0.52	1.1	-0.76	0.28	0.62
0.35	1.52	-1.29	1.93	0.03	0.39	-0.43
0.15	-0.11	-0.29	0.1	0.15	-2.21	-0.24
0.14	-2.79	-1.15	-1.8	-0.47	-0.22	-0.14
0.47	-0.8	-2.6	1.16	-0.84	-2.17	0.48
1.05	-0.12	-0.62	5.09	0.14	0.06	1.06
0.25	-0.38	-0.52	-2.09	0.69	0.43	-0.72
0.33	-0.87	-0.61	-1.87	0.65	0.36	-0.85
0.59	-0.77	-0.82	0.63	-0.74	-1.33	0.16
0.39	1.9	0.82	1.35	-0.33	0.17	0.07
0.39	-0.05	-0.06	-2.71	0.56	0.11	-0.83
1.71	1.31	-0.31	1.41	0.08	0.66	-0.27
0.1	0.03	-0.38	0.19	0.73	0.09	0.13
0.18	-0.29	1.38	1.75	-0.45	0.08	-0.45
0.1	0.17	-0.53	0.31	0.34	-0.57	-0.48
0.52	-3.03	-2.35	-2.15	-0.5	-0.49	-0.33
0.22	-5.34	5.31	-1.71	-0.95	0.63	-0.55
0.22	0.92	-1.03	1.67	1.48	-0.79	1.18
0.18	-1.69	1.01	-0.98	0.51	0.12	0.19
0.27	0.15	0.08	0.46	-0.48	0.16	1.6
0.16	2.97	-0.78	-0.16	0.19	-0.33	-0.12
0.17	-0.59	-1.76	1.01	0.08	0.19	0.29
0.35	-3.0	-0.15	-2.32	-0.82	0.39	-0.62
0.7	0.28	-1.29	0.28	-0.0	0.62	-0.11
0.8	-2.84	-0.55	-2.56	-0.7	-0.47	-0.37
0.11	-2.2	4.83	0.57	-0.49	0.35	-0.21
1.12	0.28	-1.28	0.27	0.09	0.41	-0.37
0.3	0.01	0.14	-1.27	0.16	-0.3	-1.65
0.18	-0.61	0.68	0.92	0.24	0.41	0.29
0.54	-0.33	-2.29	-2.13	-0.22	-0.38	-0.69
0.16	-2.35	2.1	-0.09	-0.34	-0.25	-0.68
0.18	0.23	0.31	0.56	0.74	-0.69	-0.3
0.64	4.06	1.14	0.59	0.39	0.12	-0.23
0.4	-0.67	0.12	-0.11	0.76	1.21	-0.0
0.37	-0.48	0.25	0.29	-2.02	0.27	-1.46
0.17	-2.63	-1.2	-2.18	-0.66	-0.34	-0.23
0.17	0.16	0.03	-0.1	0.97	-0.81	-1.1
0.13	-0.75	-0.13	0.55	0.19	-0.1	-0.84
0.4	1.25	-2.81	0.57	-0.35	-0.47	-0.16
0.14	-0.06	-0.02	-0.03	-1.94	-0.53	0.21
0.1	0.04	0.01	0.57	0.54	2.39	-0.17
0.16	-3.66	-6.93	-5.7	-0.86	-1.21	-1.14
3.01	0.52	-0.94	1.02	-0.96	0.42	-0.36
0.49	0.5	-0.94	1.02	-0.28	-0.02	0.45
0.86	1.51	0.05	1.15	-0.76	-0.2	-0.23
2.32	0.03	0.15	0.45	0.93	-1.56	-0.25
0.22	-0.44	0.13	1.23	1.01	-0.85	-0.34
0.18	-0.03	0.44	-0.05	0.82	-0.17	-1.73
0.28	-0.02	0.24	0.43	0.08	3.82	0.78
0.18	-0.32	1.53	0.95	-0.6	-0.16	-0.82
0.3	-1.43	2.42	5.56	0.13	0.49	0.79
0.17	0.14	-0.58	-0.12	1.07	0.23	0.07
1.17	3.62	1.26	1.44	0.04	0.28	0.2
0.18	2.16	0.49	0.92	-0.28	-0.27	-0.57
0.11	3.08	-0.36	3.86	0.36	0.2	0.49
34.38	-0.19	0.25	0.46	-0.19	-0.26	-0.64
5.3	-0.19	0.25	0.47	2.73	-4.15	-1.73
0.54	0.04	-1.1	-0.48	-0.34	0.6	0.59
0.58	-0.15	0.2	0.93	1.73	-1.05	0.63
0.1	0.74	0.82	0.26	-1.33	-0.22	-0.19
0.17	5.87	-3.74	2.74	1.09	-0.68	0.4
