Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	0.13	-0.87	-5.08	0.07	-0.11	-0.46
0.13	-0.5	1.31	-2.04	0.15	0.09	0.01
0.22	0.32	-0.97	0.45	-0.54	0.51	-1.02
0.16	-0.68	-0.09	-0.17	0.76	-1.17	-1.01
0.15	0.12	1.91	1.45	0.53	-0.38	-0.38
0.34	0.32	-1.42	2.5	0.23	0.31	0.24
0.27	-1.26	2.0	1.99	-0.57	-0.0	0.22
0.1	4.62	2.04	0.98	0.03	0.18	0.14
0.27	1.5	0.89	-2.97	0.6	0.29	-0.04
0.57	1.11	0.43	1.27	-0.23	-1.03	-0.45
0.15	-1.81	-1.5	-4.86	-0.28	-0.2	-0.31
0.11	-0.27	1.18	0.88	-0.34	0.14	-0.27
0.29	0.68	0.02	-0.31	-0.01	0.22	-0.07
0.35	-1.16	0.73	-0.04	-1.32	-0.01	-0.11
0.15	-0.11	0.71	-0.0	-0.51	0.2	-0.78
0.14	-3.57	-1.53	-1.89	-0.04	-0.02	0.07
0.47	-3.35	-9.13	2.51	-0.75	-1.91	0.38
1.05	0.35	-0.36	8.14	0.14	0.09	0.84
0.25	1.61	0.77	-2.91	0.46	0.34	0.08
0.33	1.35	0.65	-3.18	0.62	0.35	-0.05
0.59	-1.72	-3.08	0.44	-0.05	-0.31	-0.16
0.39	-0.5	-1.28	-0.43	-0.04	-1.16	-0.62
0.39	1.54	0.12	-4.36	0.41	0.02	-0.27
1.71	-1.48	-0.49	-0.42	-0.48	-0.97	-0.17
0.1	-0.31	-0.39	0.26	-0.34	1.25	-0.68
0.18	1.64	-0.33	0.38	1.54	0.07	0.82
0.1	-0.22	0.03	0.15	-0.1	0.31	-1.91
0.52	-4.26	-3.57	-2.9	-0.29	-0.29	-0.15
0.22	-8.33	7.25	-3.46	-0.88	0.56	-0.52
0.22	5.13	-2.95	4.72	1.19	-0.51	0.83
0.18	0.19	0.23	0.31	2.11	1.8	1.21
0.27	1.32	-0.9	-0.73	0.04	-0.02	0.1
0.16	2.37	-1.42	-0.36	-0.54	-0.03	-0.01
0.17	0.79	1.35	-0.6	0.54	0.78	-1.01
0.35	-5.08	1.08	-3.84	-0.51	0.35	-0.36
0.7	0.14	-0.27	0.04	0.29	0.37	-0.19
0.8	-4.65	-1.37	-3.41	-0.53	-0.19	-0.14
0.11	-3.58	5.59	-0.13	-0.36	0.13	-0.21
1.12	0.14	-0.27	0.03	0.05	-0.04	-0.3
0.3	0.29	-1.09	-5.03	0.02	-0.36	-0.86
0.18	-0.49	-0.39	-0.84	0.03	0.51	0.28
0.54	-1.0	-2.76	-3.75	-0.22	0.05	-0.35
0.16	-2.51	0.5	-2.03	0.26	-0.71	-0.42
0.18	-1.05	1.79	2.1	-0.05	0.1	0.03
0.64	4.64	1.37	-0.09	-0.01	0.02	-0.19
0.4	1.74	-0.05	1.72	0.13	-0.49	0.09
0.37	-3.34	0.19	-2.59	-0.41	-0.01	-0.7
0.17	-4.19	-2.22	-2.8	-0.32	-0.26	-0.14
0.17	-0.17	-0.02	0.28	-0.29	2.3	-0.32
0.13	-1.28	0.12	0.25	-0.16	0.29	-0.64
0.4	-0.19	-3.18	-0.06	-0.48	0.26	-0.21
0.14	0.33	1.18	1.1	-0.3	0.43	0.44
0.1	-1.85	1.29	-1.08	-0.16	-0.26	-0.25
0.16	-6.44	-10.8	-9.34	-0.84	-1.16	-1.1
3.01	0.7	-0.13	0.03	-0.58	-0.25	0.98
0.49	0.72	-0.14	0.03	0.05	-0.73	0.21
0.86	-0.2	0.5	0.15	-1.07	1.2	-0.16
2.32	-0.06	0.03	0.28	0.62	1.22	-1.97
0.22	-0.2	0.17	0.38	1.29	-1.33	1.54
0.18	1.18	-1.19	-1.56	0.05	-0.33	0.19
0.28	-0.36	-0.03	0.25	1.13	0.57	-0.81
0.18	0.45	-1.73	-0.39	0.76	-0.63	0.43
0.3	-0.94	3.9	7.85	0.16	0.42	0.63
0.17	0.53	-0.03	-0.46	0.68	0.59	0.29
1.17	3.96	2.5	1.61	0.0	0.27	0.1
0.18	-0.02	0.19	-2.15	0.07	0.28	-1.19
0.11	3.9	0.33	5.01	0.17	0.21	0.24
34.38	0.18	0.24	0.28	0.46	0.76	1.26
5.3	-0.1	-0.16	0.1	-1.2	-1.12	-1.01
0.54	-0.26	0.1	0.0	0.36	0.83	-1.38
0.58	0.54	1.04	-1.95	-0.52	0.25	-0.53
0.1	-0.65	-2.72	0.34	0.2	-0.58	-0.26
