Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	0.18	-0.95	-5.38	0.07	-0.11	-0.39
0.13	-0.38	1.33	-1.96	0.17	-0.02	0.2
0.22	-0.11	-0.67	-0.36	-0.56	0.66	-0.94
0.16	0.18	-0.67	-0.58	1.28	-0.46	-0.21
0.15	0.48	1.55	1.12	0.47	-0.63	-0.54
0.34	0.48	-1.16	2.61	0.21	0.41	0.07
0.27	-1.64	1.93	2.2	-0.51	-0.1	0.32
0.1	4.62	2.16	1.08	-0.04	0.16	0.14
0.27	1.92	1.08	-2.96	0.55	0.23	0.08
0.57	0.81	-0.31	0.82	-0.66	-1.02	-0.83
0.15	-2.0	-1.64	-5.06	-0.26	-0.18	-0.25
0.11	-0.47	1.1	0.6	-0.22	-0.39	-0.53
0.29	0.32	0.11	-0.11	-1.01	-0.04	0.7
0.35	-1.95	0.64	-0.1	-0.93	-0.22	-0.08
0.15	-0.36	0.35	-0.34	-0.14	-1.14	0.05
0.14	-3.57	-1.54	-1.83	0.04	0.01	0.11
0.47	-3.88	-10.49	2.79	-0.75	-1.9	0.38
1.05	0.45	-0.3	8.73	0.14	0.09	0.81
0.25	1.9	1.01	-2.82	0.38	0.32	0.16
0.33	1.77	0.89	-3.17	0.57	0.32	0.06
0.59	-1.74	-3.26	0.33	0.01	-0.19	-0.17
0.39	-0.5	-1.98	-0.8	0.04	-0.81	-0.45
0.39	1.83	0.14	-4.53	0.39	0.02	-0.2
1.71	-1.59	-1.17	-0.45	0.14	-0.8	0.06
0.1	0.0	0.56	0.07	0.62	0.49	0.3
0.18	2.63	-0.26	0.95	1.28	0.11	0.76
0.1	-0.07	0.08	-0.54	0.01	-0.09	-0.14
0.52	-4.45	-3.77	-3.01	-0.26	-0.26	-0.13
0.22	-8.95	7.65	-3.84	-0.87	0.55	-0.52
0.22	5.98	-3.32	5.31	1.17	-0.5	0.81
0.18	-0.19	-0.38	0.67	0.18	-1.82	1.46
0.27	1.24	-0.84	-0.61	-0.28	0.16	0.25
0.16	1.92	-1.41	-0.35	-0.73	0.07	0.03
0.17	1.12	1.83	-1.26	0.4	0.58	-0.86
0.35	-5.44	1.32	-4.09	-0.48	0.33	-0.34
0.7	-0.3	0.3	0.5	-1.26	0.0	2.16
0.8	-4.93	-1.52	-3.52	-0.51	-0.1	-0.12
0.11	-3.83	5.67	-0.28	-0.34	0.1	-0.21
1.12	-0.29	0.3	0.5	-0.51	0.33	1.71
0.3	0.3	-1.34	-5.62	0.01	-0.34	-0.8
0.18	-0.34	0.05	-0.35	0.51	0.64	1.23
0.54	-1.15	-2.67	-3.96	-0.18	0.17	-0.22
0.16	-2.27	-0.02	-2.28	0.39	-0.73	-0.28
0.18	-1.08	1.85	2.03	-0.02	0.04	-0.17
0.64	4.6	1.38	-0.23	-0.08	0.0	-0.18
0.4	1.78	-0.37	1.73	-0.03	-0.42	-0.05
0.37	-3.61	0.17	-3.07	-0.34	-0.02	-0.65
0.17	-4.4	-2.39	-2.89	-0.27	-0.23	-0.11
0.17	0.62	0.68	0.34	1.07	0.19	0.06
0.13	-1.15	0.28	-0.2	0.53	0.15	-0.58
0.4	-0.53	-2.93	-0.2	-0.46	0.44	-0.19
0.14	0.08	1.38	1.32	-0.38	0.13	0.18
0.1	-1.9	1.05	-1.22	0.01	-0.4	-0.16
0.16	-7.04	-11.63	-10.12	-0.83	-1.16	-1.09
3.01	-0.14	-0.07	0.53	-1.91	1.11	0.11
0.49	-0.13	-0.08	0.53	-0.79	0.08	-0.79
0.86	-0.68	0.93	0.05	-0.35	0.19	-0.13
2.32	0.32	0.56	-0.37	0.14	-0.22	-0.7
0.22	0.52	-0.1	0.04	0.73	-0.18	-0.24
0.18	1.17	-1.38	-1.36	-0.1	-0.2	0.38
0.28	0.75	0.29	0.24	0.95	0.22	0.29
0.18	0.95	-2.06	-0.05	0.64	-0.31	0.49
0.3	-0.82	4.19	8.29	0.17	0.41	0.61
0.17	0.72	0.33	-0.01	-0.18	0.34	0.85
1.17	3.92	2.74	1.73	-0.22	0.15	0.35
0.18	0.02	0.38	-2.92	0.06	0.25	-0.98
0.11	4.01	0.48	5.17	0.14	0.21	0.2
34.38	-0.08	0.18	0.41	-0.82	-1.75	0.32
5.3	-0.71	-0.36	-0.12	-0.46	0.16	-0.08
0.54	-0.03	0.21	-0.31	-0.01	-0.17	0.45
0.58	0.14	1.18	-2.26	-0.57	0.15	-0.35
0.1	-0.49	-3.07	0.15	0.24	-0.39	-0.29
