Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	-0.05	-0.56	-3.43	0.1	-0.12	-0.88
0.13	-0.72	0.55	-0.98	0.14	0.43	-0.99
0.22	0.51	-0.37	1.23	0.4	-0.91	0.52
0.16	0.55	1.21	1.83	-0.74	0.2	-0.24
0.15	-1.1	1.85	1.8	0.34	0.36	0.11
0.34	-0.29	-1.5	1.05	0.19	-0.42	0.94
0.27	0.57	0.83	0.64	-0.61	1.33	1.08
0.1	4.2	1.45	0.63	0.31	0.29	0.14
0.27	-0.22	-0.09	-2.23	0.72	0.47	-0.61
0.57	0.76	2.25	1.44	0.38	-0.33	0.21
0.15	-1.0	-0.9	-3.74	-0.36	-0.28	-0.6
0.11	-0.65	0.08	0.33	0.88	-0.94	-0.1
0.29	-0.8	0.53	1.26	-0.23	-0.16	-0.09
0.35	1.49	-0.96	1.56	-0.14	0.55	-0.6
0.15	-0.2	-0.89	-0.28	-0.14	-0.3	-0.37
0.14	-3.08	-1.29	-1.88	-0.35	-0.17	-0.08
0.47	-1.38	-4.1	1.49	-0.8	-2.05	0.43
1.05	-0.02	-0.57	5.83	0.14	0.07	0.99
0.25	0.12	-0.21	-2.51	0.69	0.44	-0.47
0.33	-0.38	-0.33	-2.39	0.7	0.41	-0.62
0.59	-1.18	-1.61	0.68	-0.44	-0.93	0.01
0.39	1.56	0.88	1.35	-0.63	0.01	-0.09
0.39	0.34	0.01	-3.23	0.53	0.08	-0.65
1.71	1.21	0.2	1.09	-0.38	0.73	-0.63
0.1	0.03	0.26	0.72	0.68	1.37	-1.08
0.18	-0.57	1.32	1.32	-0.31	-0.25	-0.75
0.1	0.21	-0.48	0.05	-0.14	0.61	-0.04
0.52	-3.36	-2.68	-2.37	-0.43	-0.43	-0.28
0.22	-6.02	5.75	-2.1	-0.93	0.61	-0.54
0.22	1.93	-1.53	2.44	1.35	-0.64	1.0
0.18	-1.25	1.03	-0.8	0.72	-0.07	0.34
0.27	-0.12	0.31	0.34	0.35	-1.15	-0.66
0.16	3.04	-1.0	-0.23	0.02	-0.27	-0.09
0.17	-0.5	-1.51	1.16	0.18	0.51	0.12
0.35	-3.55	0.13	-2.73	-0.72	0.39	-0.53
0.7	0.25	-0.69	0.1	-0.27	1.37	0.04
0.8	-3.33	-0.75	-2.82	-0.67	-0.39	-0.29
0.11	-2.54	5.06	0.42	-0.46	0.29	-0.21
1.12	0.25	-0.69	0.1	-0.17	1.16	-0.22
0.3	0.11	-0.11	-2.32	0.13	-0.38	-1.32
0.18	-0.22	0.66	0.87	0.85	-0.51	-0.5
0.54	-0.49	-2.5	-2.58	-0.21	-0.23	-0.59
0.16	-2.55	1.88	-0.57	-0.21	-0.36	-0.66
0.18	-0.28	0.6	0.99	-0.71	1.06	1.1
0.64	4.3	1.22	0.43	0.29	0.1	-0.22
0.4	0.13	0.75	0.29	1.29	0.36	1.05
0.37	-1.53	0.3	-0.53	-1.15	-0.04	-0.98
0.17	-3.07	-1.42	-2.31	-0.59	-0.29	-0.15
0.17	0.62	-0.52	-0.55	0.42	-0.67	-0.28
0.13	-0.15	-0.07	-0.07	0.96	-0.09	-0.64
0.4	0.98	-3.09	0.45	-0.4	-0.31	-0.18
0.14	-0.73	-0.59	0.17	-0.12	-0.38	0.17
0.1	-0.6	1.06	0.04	-0.91	0.73	-0.66
0.16	-4.28	-7.79	-6.5	-0.86	-1.2	-1.12
3.01	-0.15	-0.43	0.69	-0.85	1.2	-0.72
0.49	-0.15	-0.43	0.67	-1.26	1.49	-1.24
0.86	0.77	-0.08	0.86	-1.47	-0.18	-0.66
2.32	0.32	0.23	0.71	-0.32	0.36	0.43
0.22	0.34	-0.2	0.41	0.88	0.32	-1.75
0.18	0.46	0.12	-0.92	0.54	-0.58	-0.88
0.28	0.02	0.18	0.7	-2.2	-0.04	-2.44
0.18	-0.68	1.21	0.3	-0.35	-0.75	-0.98
0.3	-1.33	2.76	6.1	0.14	0.47	0.74
0.17	0.63	-0.13	0.12	0.23	0.9	0.67
1.17	3.77	1.54	1.49	0.26	0.53	-0.0
0.18	1.82	0.28	0.5	-0.67	-0.33	-0.61
0.11	3.31	-0.21	4.18	0.3	0.21	0.42
34.38	0.15	0.09	0.53	0.72	0.91	-0.84
5.3	0.14	0.09	0.53	2.59	-2.44	-0.64
0.54	-0.22	-0.4	0.08	-0.45	1.53	1.02
0.58	0.87	-0.19	0.6	0.92	0.55	-1.4
0.1	-0.38	0.21	0.41	-1.27	-1.89	0.65
