Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	0.07	-0.77	-4.6	0.06	-0.12	-0.58
0.13	-0.61	1.15	-1.93	0.09	0.25	-0.24
0.22	0.63	-1.14	1.07	-0.19	-0.08	-0.49
0.16	-0.68	0.84	0.84	-0.51	-0.73	-1.01
0.15	-0.38	2.11	1.72	0.53	-0.06	-0.21
0.34	0.09	-1.64	2.18	0.25	0.15	0.46
0.27	-0.67	1.89	1.71	-0.71	0.25	0.4
0.1	4.56	1.86	0.85	0.12	0.22	0.14
0.27	0.92	0.59	-2.86	0.66	0.36	-0.2
0.57	1.17	1.29	1.52	0.08	-0.82	-0.14
0.15	-1.54	-1.31	-4.54	-0.3	-0.22	-0.39
0.11	0.09	0.71	0.92	-0.39	0.98	0.31
0.29	0.09	-0.1	0.14	1.44	-0.17	-0.85
0.35	0.39	0.34	0.18	-1.77	1.02	-0.77
0.15	0.21	-0.49	0.27	-0.1	1.15	0.59
0.14	-3.48	-1.49	-1.93	-0.15	-0.07	0.02
0.47	-2.65	-7.35	2.15	-0.76	-1.94	0.39
1.05	0.22	-0.44	7.35	0.15	0.09	0.88
0.25	1.14	0.45	-2.92	0.56	0.37	-0.07
0.33	0.76	0.32	-3.06	0.67	0.38	-0.22
0.59	-1.63	-2.73	0.57	-0.15	-0.48	-0.12
0.39	-0.19	0.14	0.36	-1.14	-1.89	-1.44
0.39	1.14	0.1	-4.06	0.45	0.04	-0.38
1.71	-0.68	0.41	-0.17	-1.35	-0.87	-0.43
0.1	0.17	-0.89	0.43	-0.4	0.02	0.2
0.18	-0.2	-0.15	-0.28	1.91	-2.06	-0.7
0.1	0.49	0.24	0.35	0.57	0.12	0.59
0.52	-3.97	-3.29	-2.75	-0.33	-0.33	-0.19
0.22	-7.51	6.72	-2.98	-0.9	0.58	-0.53
0.22	4.02	-2.47	3.95	1.23	-0.54	0.86
0.18	0.27	0.1	0.43	0.65	-0.72	1.77
0.27	1.11	-0.76	-0.71	0.4	-0.3	-0.11
0.16	2.78	-1.34	-0.34	-0.34	-0.14	-0.04
0.17	0.09	0.29	0.52	0.82	2.07	-1.56
0.35	-4.59	0.75	-3.48	-0.57	0.36	-0.41
0.7	0.11	0.35	0.59	0.99	0.15	-0.8
0.8	-4.24	-1.15	-3.25	-0.14	-0.52	-0.22
0.11	-3.23	5.45	0.07	-0.4	0.18	-0.21
1.12	0.11	0.35	0.59	-2.49	-0.94	0.9
0.3	0.27	-0.75	-4.18	0.04	-0.38	-0.99
0.18	-0.36	-0.68	-0.76	-0.39	0.16	-0.49
0.54	-0.82	-2.73	-3.4	-0.19	-0.07	-0.42
0.16	-2.66	1.1	-1.57	0.08	-0.58	-0.56
0.18	-0.93	1.59	1.95	-0.21	0.33	0.28
0.64	4.6	1.34	0.09	0.09	0.05	-0.2
0.4	1.53	0.4	1.49	0.38	-0.46	0.38
0.37	-2.91	0.19	-1.89	-0.56	-0.0	-0.81
0.17	-3.87	-1.96	-2.65	-0.38	-0.3	-0.18
0.17	0.5	-0.87	-0.32	-0.47	0.29	0.52
0.13	-0.74	-0.15	0.76	-1.06	0.21	-0.37
0.4	0.25	-3.31	0.13	-0.47	0.04	-0.2
0.14	0.41	0.46	0.47	0.36	1.45	0.9
0.1	-1.61	1.44	-0.79	-0.37	-0.06	-0.38
0.16	-5.66	-9.73	-8.32	-0.84	-1.17	-1.11
3.01	0.6	0.22	-0.51	0.63	-0.35	0.25
0.49	0.6	0.2	-0.57	0.39	-0.22	0.41
0.86	0.0	0.2	0.23	0.09	-0.6	0.78
2.32	-0.22	0.09	0.67	-0.38	-0.69	0.56
0.22	0.07	0.49	-0.66	-0.64	0.06	0.36
0.18	1.06	-0.81	-1.62	0.22	-0.48	-0.08
0.28	-0.22	-0.18	0.48	-0.93	-0.42	0.28
0.18	-0.3	-0.91	-0.66	0.81	-1.23	0.11
0.3	-1.09	3.5	7.25	0.16	0.44	0.67
0.17	-0.3	-0.15	-0.02	0.22	-0.98	-1.15
1.17	3.96	2.16	1.55	0.1	0.32	0.01
0.18	-0.09	-0.11	-0.84	0.08	0.35	-1.81
0.11	3.73	0.14	4.76	0.21	0.21	0.3
34.38	-0.09	-0.17	-0.25	-0.27	-0.6	-0.31
5.3	-0.11	0.07	-0.41	-0.46	0.09	0.24
0.54	0.34	0.46	0.5	0.48	-1.01	-0.71
0.58	0.96	0.74	-1.33	-0.38	0.43	-0.84
0.1	-0.8	-2.05	0.55	0.12	-0.9	-0.19
