Mass	x	y	z	vx	vy	vz
M_sol	Parsecs	Parsecs	Parsecs	km/s	km/s	km/s

0.11	0.29	0.41	2.28	-0.51	-0.45	-0.2
0.13	0.29	-0.22	0.66	1.62	-0.4	-0.59
0.22	-0.56	0.53	0.08	0.11	-0.44	-1.27
0.16	-0.21	0.21	-0.08	-0.53	-1.28	-0.27
0.15	-0.53	-0.23	-1.22	0.11	-0.2	-0.52
0.34	0.84	2.07	1.13	-0.17	0.25	-0.57
0.27	-1.58	-0.38	-0.45	-0.29	-0.79	-0.12
0.1	-0.05	-0.0	0.67	2.04	-1.16	0.03
0.27	0.06	0.29	1.99	-0.93	-0.62	0.0
0.57	0.28	-0.35	0.22	-0.94	-0.34	-0.16
0.15	-0.08	0.54	1.81	-0.28	-0.4	-0.44
0.11	-0.38	0.69	0.08	-0.26	-0.89	-0.97
0.29	0.59	0.31	0.85	-0.87	-0.51	-1.29
0.35	0.43	-1.28	1.94	0.42	-0.48	0.51
0.15	0.16	0.27	0.77	1.18	-0.27	-0.41
0.14	0.44	0.09	1.42	-0.34	-0.23	-1.04
0.47	0.47	0.5	0.52	1.91	0.12	0.55
1.05	-0.34	0.48	0.04	-0.28	-0.99	-0.64
0.25	-0.11	0.25	1.71	-1.17	-0.82	-0.18
0.33	-0.02	0.14	1.82	-1.19	-0.75	-0.06
0.59	0.19	-0.07	0.6	0.9	-0.33	0.85
0.39	0.09	0.28	0.78	0.19	-2.08	0.34
0.39	0.17	0.28	1.77	-1.29	-0.43	-0.14
1.71	-0.25	0.37	0.18	-0.36	-0.07	-0.71
0.1	0.46	0.19	0.27	1.41	-0.17	-0.85
0.18	0.57	0.09	0.61	0.9	0.97	1.14
0.1	0.19	0.33	0.27	0.6	0.09	1.44
0.52	0.31	0.1	1.11	-0.26	-0.15	-1.13
0.22	-1.11	2.24	0.56	-1.26	1.06	-0.57
0.22	0.49	1.65	1.56	-0.39	0.54	-0.13
0.18	-0.25	-0.73	-0.76	-1.69	-0.12	-1.0
0.27	-0.16	0.24	0.23	1.67	-1.14	0.56
0.16	-0.41	-0.02	1.04	0.52	0.4	0.41
0.17	0.05	0.25	0.63	-1.3	-0.18	-1.37
0.35	0.76	0.85	1.59	-0.04	-0.36	-0.96
0.7	0.2	1.08	1.49	-0.4	0.35	-0.32
0.8	0.3	0.0	1.5	-0.15	-0.21	-0.61
0.11	0.1	2.36	1.24	-0.66	1.06	-0.06
1.12	0.21	1.08	1.49	-0.44	-0.14	-0.47
0.3	0.09	-0.06	0.11	0.48	-0.72	0.9
0.18	0.66	0.15	0.21	1.35	-1.5	0.54
0.54	0.36	1.28	1.24	-0.6	0.03	-0.43
0.16	0.41	1.25	1.99	-0.97	0.84	-0.01
0.18	0.76	-0.22	0.62	1.2	-0.16	0.97
0.64	0.79	0.02	1.19	1.99	0.46	0.62
0.4	-0.16	0.62	0.25	0.29	0.2	-0.91
0.37	0.44	-0.02	0.6	1.99	-0.72	0.72
0.17	0.29	-0.0	1.47	-0.73	-0.15	-0.67
0.17	0.49	0.2	0.74	0.23	-1.23	-0.43
0.13	-0.5	0.18	0.09	0.94	-0.92	-0.01
0.4	0.09	1.02	0.66	1.68	-0.2	0.22
0.14	-0.01	0.21	0.4	0.29	-1.39	-0.17
0.1	0.41	0.1	0.9	-0.28	-0.32	-1.74
0.16	-0.06	-1.59	-0.85	-0.94	-1.76	-1.42
3.01	-0.27	0.04	0.9	0.63	0.65	0.33
0.49	-0.28	0.04	0.86	0.4	0.68	0.4
0.86	-0.06	0.32	0.63	-0.21	0.58	0.49
2.32	0.54	0.1	1.0	1.92	-0.11	-0.27
0.22	0.29	-0.67	-0.39	0.05	1.12	-0.81
0.18	-0.01	0.42	0.77	1.25	0.94	-0.01
0.28	-0.08	-0.49	-0.23	-1.62	0.38	0.03
0.18	0.21	0.29	0.11	1.16	-0.53	-0.13
0.3	-1.46	0.14	1.51	-0.32	0.66	1.41
0.17	0.59	0.2	0.91	0.83	0.58	1.09
1.17	0.45	-0.15	0.49	2.01	-0.83	0.53
0.18	0.4	0.31	0.97	1.11	0.58	1.8
0.11	0.52	-0.37	0.47	1.17	-1.07	1.52
34.38	0.53	0.16	0.42	0.93	0.21	0.28
5.3	0.51	0.2	0.44	2.38	-1.63	0.2
0.54	-0.64	0.28	0.47	0.08	-0.67	-1.55
0.58	-0.38	-0.14	0.12	-0.01	-1.52	-0.51
0.1	0.48	-0.17	0.74	1.61	-0.71	0.91
0.17	0.78	-0.39	0.78	1.85	-1.5	0.84
0.24	-0.34	0.32	1.42	-1.2	-0.41	-0.54
